Price,Adj Close,Close,High,Low,Open,Volume
2019-07-21,0.1208489984,0.1208489984,0.1268319935,0.1173570007,0.1246439964,2045368
2019-07-22,0.1259350032,0.1259350032,0.127162993,0.1203730032,0.1208219975,3895200
2019-07-23,0.1187909991,0.1187909991,0.1296979934,0.1182719991,0.1260119975,4709580
2019-07-24,0.1178909987,0.1178909987,0.1201210022,0.1152030006,0.1187909991,2296616
2019-07-25,0.1266990006,0.1266990006,0.1274130046,0.117147997,0.1176870018,3200151
2019-07-26,0.1242650002,0.1242650002,0.1285479963,0.1216169968,0.1267890036,1621919
2019-07-27,0.1241649985,0.1241649985,0.1315020025,0.1196589991,0.1242650002,2505406
2019-07-28,0.1257690042,0.1257690042,0.127452001,0.1218959987,0.1242630035,1684390
2019-07-29,0.1277800053,0.1277800053,0.1280820072,0.1243650019,0.1256719977,1591101
2019-07-30,0.1259270012,0.1259270012,0.1296620071,0.1243050024,0.1278100014,2379258
2019-07-31,0.1382869929,0.1382869929,0.1382869929,0.1253689975,0.1259129941,4156348
2019-08-01,0.1313949972,0.1313949972,0.139805004,0.1313949972,0.1386460066,6007505
2019-08-02,0.1326880008,0.1326880008,0.134928003,0.1300140023,0.1315390021,2607150
2019-08-03,0.1304730028,0.1304730028,0.1346520036,0.1279900074,0.1324860007,1804117
2019-08-04,0.1363359988,0.1363359988,0.1367560029,0.1281149983,0.1304630041,1020285
2019-08-05,0.1342930049,0.1342930049,0.1379580051,0.133743003,0.1357930005,2626558
2019-08-06,0.1288480014,0.1288480014,0.1347859949,0.1245869994,0.1344649941,1901047
2019-08-07,0.120566003,0.120566003,0.1299870014,0.1193929985,0.1285900027,2247211
2019-08-08,0.1264649928,0.1264649928,0.1275369972,0.1198749989,0.120566003,1373269
2019-08-09,0.1164780036,0.1164780036,0.1282130033,0.1158780009,0.1265960038,1115599
2019-08-10,0.1224580035,0.1224580035,0.1229460016,0.1150429994,0.1164780036,1099532
2019-08-11,0.1235869974,0.1235869974,0.1263110042,0.1222650036,0.1224419996,1387686
2019-08-12,0.1276179999,0.1276179999,0.128937006,0.1230869964,0.1235499978,3860368
2019-08-13,0.1235819981,0.1235819981,0.1277129948,0.1228199974,0.1276039928,1932235
2019-08-14,0.1118849963,0.1118849963,0.1252530068,0.1117599979,0.1235160008,1871332
2019-08-15,0.116760999,0.116760999,0.1169229969,0.1074440032,0.1119600013,1206201
2019-08-16,0.1161499992,0.1161499992,0.116903998,0.1060329974,0.1167009994,1897729
2019-08-17,0.1188960001,0.1188960001,0.1188960001,0.1136680022,0.1161039993,1384139
2019-08-18,0.1220979989,0.1220979989,0.1235650033,0.116975002,0.1189490035,1303627
2019-08-19,0.1272519976,0.1272519976,0.1275440007,0.120246999,0.1220000014,1975533
2019-08-20,0.1216180027,0.1216180027,0.130715996,0.1213369966,0.1272519976,2131113
2019-08-21,0.125327006,0.125327006,0.1276089996,0.1168150008,0.1216180027,2404202
2019-08-22,0.127632007,0.127632007,0.1277029961,0.121284999,0.125327006,1989231
2019-08-23,0.1290290058,0.1290290058,0.1295830011,0.125590995,0.127632007,2651644
2019-08-24,0.1320530027,0.1320530027,0.1348060071,0.1284980029,0.1290809959,2326316
2019-08-25,0.1258189976,0.1258189976,0.1364790052,0.1236670017,0.1320530027,2607659
2019-08-26,0.1266880035,0.1266880035,0.1296270043,0.1237889975,0.1258410066,1694013
2019-08-27,0.1318019927,0.1318019927,0.133829996,0.124119997,0.126365006,2770402
2019-08-28,0.1198889986,0.1198889986,0.1319150031,0.1193239987,0.1316110045,3841876
2019-08-29,0.1164399981,0.1164399981,0.1203840002,0.1111230031,0.1199159995,2167332
2019-08-30,0.1160280034,0.1160280034,0.1188360006,0.1131559983,0.1164399981,1438892
2019-08-31,0.1190859973,0.1190859973,0.1192260012,0.1156629995,0.1162810028,916610
2019-09-01,0.1180920005,0.1180920005,0.121257998,0.1159880012,0.118937999,925848
2019-09-02,0.1158220023,0.1158220023,0.1179950014,0.1122869998,0.1179950014,1201832
2019-09-03,0.116704002,0.116704002,0.1177290007,0.1121620014,0.1158069968,1274954
2019-09-04,0.1169610023,0.1169610023,0.1203000024,0.1130340025,0.116651997,1734049
2019-09-05,0.1186129972,0.1186129972,0.1193419993,0.1138010025,0.1169129983,1730630
2019-09-06,0.1130689979,0.1130689979,0.1193720028,0.1112560034,0.1186129972,1494383
2019-09-07,0.1206279993,0.1206279993,0.1209129989,0.1128859967,0.1132849976,652205
2019-09-08,0.1193870008,0.1193870008,0.1211450025,0.1185719967,0.1206839979,630149
2019-09-09,0.117099002,0.117099002,0.1220429987,0.1136360019,0.1194289997,738951
2019-09-10,0.1167749986,0.1167749986,0.1245580018,0.1156840026,0.1172410026,534951
2019-09-11,0.1149019971,0.1149019971,0.1197319999,0.1120069996,0.1167749986,735482
2019-09-12,0.1132190004,0.1132190004,0.1160150021,0.1098010018,0.1147689968,735019
2019-09-13,0.1130359992,0.1130359992,0.1159079969,0.1100379974,0.1131440029,788698
2019-09-14,0.1235259995,0.1235259995,0.1252820045,0.1126170009,0.1130089983,346202
2019-09-15,0.1229659989,0.1229659989,0.1304010004,0.1057059988,0.1235259995,365945
2019-09-16,0.1104720011,0.1104720011,0.1264909953,0.1103480011,0.1229920015,1383147
2019-09-17,0.1130869985,0.1130869985,0.1139770001,0.1077350006,0.1104589999,1319321
2019-09-18,0.1144310012,0.1144310012,0.1157559976,0.1101289988,0.1120579988,2053211
2019-09-19,0.1153300032,0.1153300032,0.1171009988,0.108450003,0.1144469976,1301116
2019-09-20,0.1099859998,0.1099859998,0.1211720034,0.1085710004,0.1153879985,412226
2019-09-21,0.1078509986,0.1078509986,0.110055998,0.1069139987,0.1097310036,308977
2019-09-22,0.1140849963,0.1140849963,0.1148369983,0.1033559963,0.1076389998,718804
2019-09-23,0.1164619997,0.1164619997,0.1231900007,0.1019510031,0.1140910015,755798
2019-09-24,0.0862499997,0.0862499997,0.1166509986,0.08398299664,0.116485998,1844054
2019-09-25,0.08704400063,0.08704400063,0.09214600176,0.08111199737,0.08587700129,1304253
2019-09-26,0.08631200343,0.08631200343,0.09334400296,0.07859600335,0.08695399761,2553021
2019-09-27,0.0887529999,0.0887529999,0.08939699829,0.08330500126,0.08627200127,1418896
2019-09-28,0.08978900313,0.08978900313,0.09428200126,0.08807700127,0.0889160037,982316
2019-09-29,0.0896819979,0.0896819979,0.09028600156,0.08540599793,0.09007299691,629138
2019-09-30,0.08704300225,0.08704300225,0.0898900032,0.08398800343,0.0897020027,1041791
2019-10-01,0.0833190009,0.0833190009,0.08806800097,0.0826940015,0.08702900261,2331013
2019-10-02,0.08786799759,0.08786799759,0.0888710022,0.08095300198,0.0833190009,1137743
2019-10-03,0.0873669982,0.0873669982,0.08992999792,0.08381199837,0.08784800023,2076587
2019-10-04,0.08857200295,0.08857200295,0.08911199868,0.08485499769,0.08734399825,952171
2019-10-05,0.09165500104,0.09165500104,0.09184300154,0.08819500357,0.08857200295,943087
2019-10-06,0.08789099753,0.08789099753,0.09367399663,0.08587700129,0.09179499745,2018617
2019-10-07,0.09111300111,0.09111300111,0.09142400324,0.08392900229,0.08787500113,1561322
2019-10-08,0.09408699721,0.09408699721,0.09494999796,0.08970999718,0.09112600237,1916367
2019-10-09,0.09258700162,0.09258700162,0.09599000216,0.08931999654,0.0940830037,1994893
2019-10-10,0.0891200006,0.0891200006,0.09264700115,0.08632600307,0.09256000072,8347595
2019-10-11,0.09757400304,0.09757400304,0.1010539979,0.08482799679,0.08912599832,1001456
2019-10-12,0.09220000356,0.09220000356,0.09784899652,0.09134799987,0.09757400304,1189331
2019-10-13,0.09960599989,0.09960599989,0.1002340019,0.08944799751,0.09222599864,975901
2019-10-14,0.09683799744,0.09683799744,0.100598,0.09438800067,0.09960599989,660319
2019-10-15,0.09002500027,0.09002500027,0.09831299633,0.08897700161,0.09679500014,2396740
2019-10-16,0.08970399946,0.08970399946,0.09089100361,0.08436000347,0.08999499679,1094072
2019-10-17,0.0916569978,0.0916569978,0.09353999794,0.08903600276,0.08975099772,1033971
2019-10-18,0.08697299659,0.08697299659,0.09178499877,0.08616299927,0.0916569978,920826
2019-10-19,0.08315999806,0.08315999806,0.09223599732,0.08291199803,0.08702900261,522366
2019-10-20,0.08598700166,0.08598700166,0.08622799814,0.08247900009,0.08312000334,532739
2019-10-21,0.08695500344,0.08695500344,0.08723500371,0.08480700105,0.08616899699,589326
2019-10-22,0.09401799738,0.09401799738,0.09827999771,0.08623500168,0.08698900044,1389734
2019-10-23,0.09584700316,0.09584700316,0.09973300248,0.08622600138,0.0939629972,8168901
2019-10-24,0.09398200363,0.09398200363,0.09769000113,0.09065700322,0.09584700316,3334001
2019-10-25,0.09729100019,0.09729100019,0.1012500003,0.0912130028,0.09389699996,4052890
2019-10-26,0.09308800101,0.09308800101,0.1002769992,0.09087199718,0.09729599953,3797234
2019-10-27,0.09678000212,0.09678000212,0.097988002,0.09216699749,0.09321600199,2154679
2019-10-28,0.09719000012,0.09719000012,0.1002499983,0.09602099657,0.09675999731,1784032
2019-10-29,0.1011610031,0.1011610031,0.1056199968,0.09742099792,0.09742099792,4234441
2019-10-30,0.09578099847,0.09578099847,0.1024549976,0.09212200344,0.1017829999,2056826
2019-10-31,0.09382499754,0.09382499754,0.09656000137,0.09132400155,0.09583199769,2117204
2019-11-01,0.0938950032,0.0938950032,0.09581799805,0.09324800223,0.09390299767,4011567
2019-11-02,0.09419800341,0.09419800341,0.09657499939,0.09363999963,0.09388999641,1325845
2019-11-03,0.09410899878,0.09410899878,0.09598399699,0.09307900071,0.09420400113,765986
2019-11-04,0.09297499806,0.09297499806,0.0948600024,0.0927330032,0.09416399896,2757472
2019-11-05,0.09420400113,0.09420400113,0.09465199709,0.09292300045,0.09297499806,1165778
2019-11-06,0.09390799701,0.09390799701,0.09474299848,0.09217599779,0.09420300275,9532447
2019-11-07,0.09206900001,0.09206900001,0.09397000074,0.09012500197,0.09390699863,2021302
2019-11-08,0.08801700175,0.08801700175,0.09292700142,0.08574199677,0.09205900133,997297
2019-11-09,0.09013800323,0.09013800323,0.09152600169,0.08777599782,0.087906003,931314
2019-11-10,0.09052100033,0.09052100033,0.0913650021,0.08970399946,0.09012199938,681327
2019-11-11,0.08954700083,0.08954700083,0.09111399949,0.08712399751,0.09051799774,860673
2019-11-12,0.09000799805,0.09000799805,0.09100099653,0.08795599639,0.08953999728,811145
2019-11-13,0.09050799906,0.09050799906,0.09075500071,0.08895199746,0.0898900032,535470
2019-11-14,0.08668100089,0.08668100089,0.09075199813,0.0864449963,0.09059599787,11173062
2019-11-15,0.09285199642,0.09285199642,0.09368400276,0.08605100214,0.08668600023,2346399
2019-11-16,0.09039899707,0.09039899707,0.09285800159,0.08975400031,0.09279999882,878328
2019-11-17,0.08939500153,0.08939500153,0.09266500175,0.08843400329,0.09039899707,781667
2019-11-18,0.09341300279,0.09341300279,0.09558399767,0.0885559991,0.08943299949,3341649
2019-11-19,0.09471999854,0.09471999854,0.09582799673,0.09056200087,0.09341300279,3671414
2019-11-20,0.08944199979,0.08944199979,0.09792599827,0.08809500188,0.09471999854,3200429
2019-11-21,0.08251199871,0.08251199871,0.08930599689,0.08051099628,0.08930599689,2621410
2019-11-22,0.07632999867,0.07632999867,0.08372999728,0.07153200358,0.08251199871,1377416
2019-11-23,0.07567299902,0.07567299902,0.07636900246,0.07197199762,0.07636000216,1519617
2019-11-24,0.06985399872,0.06985399872,0.07594399899,0.06972099841,0.07568199933,720065
2019-11-25,0.07189799845,0.07189799845,0.07390200347,0.06561499834,0.06969500333,2007291
2019-11-26,0.07401300222,0.07401300222,0.07489100099,0.07159700245,0.0718870014,1123866
2019-11-27,0.07823800296,0.07823800296,0.07860799879,0.07066199929,0.0735040009,1728208
2019-11-28,0.08326300234,0.08326300234,0.08476299793,0.07807199657,0.07820700109,1230815
2019-11-29,0.07884799689,0.07884799689,0.08371900022,0.07797700167,0.08321300149,899802
2019-11-30,0.07180900127,0.07180900127,0.07996399701,0.07149299979,0.07887999713,1279387
2019-12-01,0.07869199663,0.07869199663,0.07869199663,0.07101099938,0.07181599736,2795045
2019-12-02,0.08054099977,0.08054099977,0.08307799697,0.07738299668,0.07872600108,1970418
2019-12-03,0.07910399884,0.07910399884,0.08882299811,0.07587700337,0.08054099977,1972182
2019-12-04,0.07455699891,0.07455699891,0.07914700359,0.07235199958,0.07914700359,1507849
2019-12-05,0.07837499678,0.07837499678,0.07984700054,0.07334599644,0.07454100251,2037303
2019-12-06,0.07957600057,0.07957600057,0.08087000251,0.07723599672,0.07839500159,1857241
2019-12-07,0.07942999899,0.07942999899,0.08099000156,0.07727500051,0.07970999926,974155
2019-12-08,0.08365499973,0.08365499973,0.08722700179,0.07714000344,0.07951299846,2918391
2019-12-09,0.08569200337,0.08569200337,0.08884900063,0.08122000098,0.08363799751,2685755
2019-12-10,0.07659699768,0.07659699768,0.08571399748,0.07395099849,0.08560799807,2773792
2019-12-11,0.08305499703,0.08305499703,0.08608800173,0.07649300247,0.07663799822,2147619
2019-12-12,0.08577799797,0.08577799797,0.08921000361,0.07886400074,0.08302699775,3673322
2019-12-13,0.09014499933,0.09014499933,0.09218399972,0.08473599702,0.08584199846,3681541
2019-12-14,0.08868499845,0.08868499845,0.09072200209,0.08303599805,0.09014300257,1768192
2019-12-15,0.09552200139,0.09552200139,0.09892400354,0.08447399735,0.088692002,5096621
2019-12-16,0.09153199941,0.09153199941,0.1009910032,0.08869399875,0.09556800127,5611689
2019-12-17,0.09449400008,0.09449400008,0.1009100005,0.08919099718,0.09153199941,7840056
2019-12-18,0.1012469977,0.1012469977,0.1046880037,0.09128399938,0.09449400008,6151333
2019-12-19,0.1077139974,0.1077139974,0.1121620014,0.1000119969,0.1012469977,5951808
2019-12-20,0.1058750004,0.1058750004,0.1099480018,0.1032819971,0.1077139974,2764379
2019-12-21,0.09974399954,0.09974399954,0.1064499989,0.09851100296,0.1058190018,2763499
2019-12-22,0.09734100103,0.09734100103,0.1064959988,0.0958859995,0.09988699853,3098911
2019-12-23,0.09048199654,0.09048199654,0.1008910015,0.09046600014,0.09733100235,2753940
2019-12-24,0.09319400042,0.09319400042,0.09650699794,0.08942399919,0.09054300189,1506573
2019-12-25,0.09204299748,0.09204299748,0.09735699743,0.09114100039,0.09313599765,1575758
2019-12-26,0.08754300326,0.08754300326,0.09222500026,0.08684299886,0.09204299748,2935889
2019-12-27,0.08591400087,0.08591400087,0.08836600184,0.08529800177,0.08763899654,1089547
2019-12-28,0.08899799734,0.08899799734,0.09172599763,0.08562699705,0.08583199978,1167698
2019-12-29,0.08752699941,0.08752699941,0.08998899907,0.08592700213,0.08898799866,1251801
2019-12-30,0.09085000306,0.09085000306,0.09307699651,0.0859830007,0.08755800128,1768430
2019-12-31,0.08710800111,0.08710800111,0.09493199736,0.08669800311,0.09085199982,1826578
2020-01-01,0.08696299791,0.08696299791,0.08984000236,0.08676400036,0.08710800111,861040
2020-01-02,0.08502499759,0.08502499759,0.09054300189,0.08375299722,0.08699899912,1669286
2020-01-03,0.08747199923,0.08747199923,0.08856199682,0.08312100172,0.08503500372,1512212
2020-01-04,0.09374500066,0.09374500066,0.09491900355,0.08645900339,0.0874459967,3118571
2020-01-05,0.09428899735,0.09428899735,0.09654500335,0.09218200296,0.09373799711,2542730
2020-01-06,0.09923099726,0.09923099726,0.1033459976,0.09373799711,0.09421899915,4344426
2020-01-07,0.09589300305,0.09589300305,0.09973999858,0.09313800186,0.09922800213,4079377
2020-01-08,0.09774500132,0.09774500132,0.09907799959,0.09349499643,0.09589300305,2713438
2020-01-09,0.09237100184,0.09237100184,0.1006710008,0.09154400229,0.09757500142,2558217
2020-01-10,0.09497699887,0.09497699887,0.09717000276,0.09146600217,0.09258999676,1828385
2020-01-11,0.09356400371,0.09356400371,0.09786199778,0.09349299967,0.09499199688,1989276
2020-01-12,0.09504599869,0.09504599869,0.09617800266,0.09334599972,0.09353400022,1201116
2020-01-13,0.09724099934,0.09724099934,0.09858000278,0.09266600013,0.09509900212,3180182
2020-01-14,0.1035870016,0.1035870016,0.1044630036,0.0954850018,0.09716200083,4808407
2020-01-15,0.1031159982,0.1031159982,0.1065939963,0.1008009985,0.1034969985,3761448
2020-01-16,0.1012699977,0.1012699977,0.1052369997,0.09881400317,0.1030279994,2751875
2020-01-17,0.1099470034,0.1099470034,0.1102249995,0.1003369987,0.1012689993,3425120
2020-01-18,0.1075629964,0.1075629964,0.1107859984,0.1041169986,0.1098639965,3388576
2020-01-19,0.1114249974,0.1114249974,0.1149080023,0.102188997,0.107536003,4760693
2020-01-20,0.109145999,0.109145999,0.1155299991,0.1074789986,0.1114180014,4302987
2020-01-21,0.1106709987,0.1106709987,0.1133640036,0.1053280011,0.1091300026,4426723
2020-01-22,0.1184469983,0.1184469983,0.1185519993,0.110427998,0.1104919985,6006481
2020-01-23,0.1077649966,0.1077649966,0.1184030026,0.1061910018,0.118294999,3362631
2020-01-24,0.1044650003,0.1044650003,0.1082589999,0.09989599884,0.1078419983,3279928
2020-01-25,0.1017770022,0.1017770022,0.1047030017,0.1001060009,0.1046259999,1474260
2020-01-26,0.1021670029,0.1021670029,0.1039640009,0.100541003,0.1017680019,2506280
2020-01-27,0.1026069969,0.1026069969,0.1042179987,0.1016620025,0.1021779999,2760406
2020-01-28,0.1074490026,0.1074490026,0.109356001,0.1018399969,0.1026120037,3694308
2020-01-29,0.1034699976,0.1034699976,0.1090480015,0.1031140015,0.1073419973,3646737
2020-01-30,0.1024449989,0.1024449989,0.1052910015,0.1012239978,0.1034879982,3119976
2020-01-31,0.1042250022,0.1042250022,0.1057040021,0.1022719964,0.1025490016,2859610
2020-02-01,0.1037290022,0.1037290022,0.105508998,0.1034210026,0.1042179987,2319285
2020-02-02,0.1045359969,0.1045359969,0.1072959974,0.1022299975,0.1037769988,2671414
2020-02-03,0.1077290028,0.1077290028,0.1102750003,0.1039479971,0.1045359969,4463816
2020-02-04,0.1220050007,0.1220050007,0.1224960014,0.1068309993,0.1075870022,13428732
2020-02-05,0.1204589978,0.1204589978,0.1228530034,0.1143999994,0.1219530031,9239514
2020-02-06,0.1230240017,0.1230240017,0.123071,0.1172140017,0.1203730032,5848776
2020-02-07,0.1235210001,0.1235210001,0.1235729977,0.1183260009,0.1228990033,5074663
2020-02-08,0.116971001,0.116971001,0.1238140017,0.1144070029,0.1234299988,4544036
2020-02-09,0.1222880036,0.1222880036,0.1226959974,0.1152789965,0.1166040003,4081942
2020-02-10,0.1286650002,0.1286650002,0.1302690059,0.1172930002,0.1222409979,12803359
2020-02-11,0.1266870052,0.1266870052,0.1290020049,0.1212489977,0.1286650002,11171576
2020-02-12,0.1354659945,0.1354659945,0.1357489973,0.1260949969,0.1266890019,8929871
2020-02-13,0.1855069995,0.1855069995,0.2079550028,0.13222,0.1354600042,89740893
2020-02-14,0.1684750021,0.1684750021,0.1933410019,0.1613540053,0.1870419979,38465285
2020-02-15,0.1525399983,0.1525399983,0.1785680056,0.1416220069,0.1684750021,18411399
2020-02-16,0.137124002,0.137124002,0.152692005,0.1262190044,0.1526190042,10275630
2020-02-17,0.1436070055,0.1436070055,0.1461769938,0.1252190024,0.1370580047,18801418
2020-02-18,0.1444810033,0.1444810033,0.1483909935,0.1317400038,0.1437329948,18344371
2020-02-19,0.133890003,0.133890003,0.1514180005,0.1316419989,0.1443720013,11779744
2020-02-20,0.1346179992,0.1346179992,0.1375029981,0.1255200058,0.1338720024,10329711
2020-02-21,0.1291189939,0.1291189939,0.1390960068,0.1291189939,0.1345960051,7765835
2020-02-22,0.128689006,0.128689006,0.1316699982,0.1252470016,0.1287119985,6045986
2020-02-23,0.1405809969,0.1405809969,0.1438370049,0.1285549998,0.128689006,10107871
2020-02-24,0.147544995,0.147544995,0.1491490006,0.1331039965,0.1406179965,15846901
2020-02-25,0.1355420053,0.1355420053,0.148687005,0.1334339976,0.1472389996,17963485
2020-02-26,0.1183540002,0.1183540002,0.1364039928,0.1110259965,0.135453999,11387371
2020-02-27,0.1222670004,0.1222670004,0.1264799982,0.1100609973,0.118189998,7874114
2020-02-28,0.1232659966,0.1232659966,0.1258960068,0.1122720018,0.1223570034,8423552
2020-02-29,0.1186759993,0.1186759993,0.1254390031,0.1176349968,0.1233030036,4678170
2020-03-01,0.1177939996,0.1177939996,0.1201770008,0.114037998,0.1185270026,4480037
2020-03-02,0.1275559962,0.1275559962,0.1313859969,0.1161900014,0.1177100018,8044649
2020-03-03,0.1318019927,0.1318019927,0.1356920004,0.1247410029,0.1274870038,11592130
2020-03-04,0.1317719966,0.1317719966,0.1330170035,0.1261319965,0.1318269968,7561484
2020-03-05,0.141553998,0.141553998,0.1421059966,0.1297480017,0.1318040043,8465650
2020-03-06,0.1344210058,0.1344210058,0.1432580054,0.1330379993,0.141553998,7379838
2020-03-07,0.1363199949,0.1363199949,0.1461820006,0.1338090003,0.1344490051,9326447
2020-03-08,0.1120999977,0.1120999977,0.1373759955,0.1115669981,0.1364160031,7758224
2020-03-09,0.1093590036,0.1093590036,0.1160229966,0.1014790013,0.1119289994,9065381
2020-03-10,0.1118939966,0.1118939966,0.1135659963,0.1060200036,0.1096289977,7976654
2020-03-11,0.09921699762,0.09921699762,0.1113279983,0.09251099825,0.1112549976,12234722
2020-03-12,0.05424100161,0.05424100161,0.09961800277,0.05424100161,0.09914600104,7197684
2020-03-13,0.0617659986,0.0617659986,0.06663200259,0.03977100179,0.05433699861,5493871
2020-03-14,0.06195100024,0.06195100024,0.06510700285,0.05716900155,0.06165900081,2556450
2020-03-15,0.06285899878,0.06285899878,0.06827200204,0.06087100133,0.06195100024,2631154
2020-03-16,0.05354300141,0.05354300141,0.06290800124,0.05094299838,0.06280999631,5912692
2020-03-17,0.05742299929,0.05742299929,0.05961100012,0.05343800038,0.05354600027,3485124
2020-03-18,0.05527500063,0.05527500063,0.05762999877,0.05334400013,0.05739099905,1808186
2020-03-19,0.06575100124,0.06575100124,0.06831099838,0.05520100147,0.05527500063,5896923
2020-03-20,0.07142599672,0.07142599672,0.08460400254,0.06436400115,0.06574100256,12328139
2020-03-21,0.07244700193,0.07244700193,0.08305499703,0.07051900029,0.07148499787,8594569
2020-03-22,0.06337399781,0.06337399781,0.07366800308,0.06304699928,0.07250799984,3025746
2020-03-23,0.06874500215,0.06874500215,0.06928099692,0.06275399774,0.06337399781,3982730
2020-03-24,0.07103399932,0.07103399932,0.07165300101,0.06705400348,0.06886400282,3978606
2020-03-25,0.07008899748,0.07008899748,0.07269900292,0.06907399744,0.07113400102,3158152
2020-03-26,0.07260199636,0.07260199636,0.07371900231,0.07008899748,0.07008899748,3044877
2020-03-27,0.07287800312,0.07287800312,0.07871799916,0.07262100279,0.07262100279,4879970
2020-03-28,0.07017800212,0.07017800212,0.07304500043,0.0675489977,0.07290100306,2568855
2020-03-29,0.06755399704,0.06755399704,0.07101199776,0.0674630031,0.0702150017,1182808
2020-03-30,0.07261399925,0.07261399925,0.0731460005,0.06620100141,0.06756199896,3476325
2020-03-31,0.07386600226,0.07386600226,0.0755700022,0.07197400182,0.07263399661,3991146
2020-04-01,0.07460000366,0.07460000366,0.07460000366,0.06975899637,0.07386600226,1694797
2020-04-02,0.07766900212,0.07766900212,0.07830099761,0.07293699682,0.07454600185,2713356
2020-04-03,0.07593300194,0.07593300194,0.07889000326,0.07398200035,0.07796899974,2357426
2020-04-04,0.07868299633,0.07868299633,0.07868299633,0.07530599833,0.07593300194,1678636
2020-04-05,0.0802249983,0.0802249983,0.08273199946,0.0787049979,0.0787049979,3737226
2020-04-06,0.08673100173,0.08673100173,0.0869750008,0.0796879977,0.08029100299,3261118
2020-04-07,0.08446200192,0.08446200192,0.09049200267,0.08393699676,0.08672299981,4284687
2020-04-08,0.08748999983,0.08748999983,0.08795200288,0.08384899795,0.08442500234,2570625
2020-04-09,0.08719500154,0.08719500154,0.08815100044,0.084487997,0.08748800308,2236995
2020-04-10,0.0796269998,0.0796269998,0.08761899918,0.0778099969,0.08714599907,2898174
2020-04-11,0.07894899696,0.07894899696,0.08181200176,0.07774999738,0.0796269998,1017511
2020-04-12,0.0802949965,0.0802949965,0.08191300184,0.07825999707,0.0789539963,1134832
2020-04-13,0.07723399997,0.07723399997,0.08025299758,0.0760589987,0.08025299758,999739
2020-04-14,0.07783100009,0.07783100009,0.07997500151,0.07704400271,0.07723999768,1178228
2020-04-15,0.07495199889,0.07495199889,0.0784740001,0.07490000129,0.07781700045,708157
2020-04-16,0.07880900055,0.07880900055,0.07909300178,0.07213100046,0.07493100315,1926120
2020-04-17,0.07857199758,0.07857199758,0.0790989995,0.07801099867,0.07884400338,854204
2020-04-18,0.08108799905,0.08108799905,0.0812259987,0.07790700346,0.07857199758,1622754
2020-04-19,0.08269499987,0.08269499987,0.08441600204,0.07998000085,0.08108700067,2652579
2020-04-20,0.08394700289,0.08394700289,0.08794199675,0.08217699826,0.08271499723,10307853
2020-04-21,0.08575499803,0.08575499803,0.08676700294,0.0831649974,0.08401600271,6822597
2020-04-22,0.09140300006,0.09140300006,0.09349600226,0.08502399921,0.08572699875,3893171
2020-04-23,0.09977500141,0.09977500141,0.1033919975,0.0904430002,0.09138099849,6500625
2020-04-24,0.1020070016,0.1020070016,0.1031090021,0.09817899764,0.09983699769,4885968
2020-04-25,0.1071859971,0.1071859971,0.1082080007,0.100688003,0.101921998,5552326
2020-04-26,0.1118839979,0.1118839979,0.1170459986,0.1071040034,0.1071389988,8393164
2020-04-27,0.1071849987,0.1071849987,0.1153879985,0.1022780016,0.1118910015,9024146
2020-04-28,0.1088719964,0.1088719964,0.1096939966,0.1045709997,0.1076409966,6765343
2020-04-29,0.1170980036,0.1170980036,0.1195259988,0.1086630002,0.1088489965,4996393
2020-04-30,0.1211320013,0.1211320013,0.1267639995,0.1109300032,0.117013,7999185
2020-05-01,0.128124997,0.128124997,0.1287969947,0.1210680008,0.1211320013,5571797
2020-05-02,0.1397970021,0.1397970021,0.1416749954,0.127847001,0.1282020062,11758667
2020-05-03,0.1437070072,0.1437070072,0.1479859948,0.1359989941,0.1398299932,9340474
2020-05-04,0.1467899978,0.1467899978,0.1470769942,0.133058995,0.1439460069,8071392
2020-05-05,0.1553079933,0.1553079933,0.1610089988,0.1457729936,0.1467899978,16107411
2020-05-06,0.1547289938,0.1547289938,0.1573919952,0.1463389993,0.1553409994,14416748
2020-05-07,0.1638530046,0.1638530046,0.1700749993,0.1494369954,0.154896006,12094474
2020-05-08,0.1638869941,0.1638869941,0.1680649966,0.1583179981,0.1638389975,9260809
2020-05-09,0.1582089961,0.1582089961,0.1687519997,0.1563909948,0.1638029963,6902590
2020-05-10,0.1417099983,0.1417099983,0.1581470072,0.1349159926,0.1581470072,8641087
2020-05-11,0.1472000033,0.1472000033,0.1489250064,0.1352930069,0.1418260038,7325468
2020-05-12,0.1780699939,0.1780699939,0.184551999,0.1471489966,0.1472100019,30747367
2020-05-13,0.1718430072,0.1718430072,0.1811950058,0.1650930047,0.1780699939,14201177
2020-05-14,0.1666669995,0.1666669995,0.1717769951,0.1613299996,0.171687007,10688547
2020-05-15,0.1922180057,0.1922180057,0.1956229955,0.1667629927,0.1667629927,23422486
2020-05-16,0.1821770072,0.1821770072,0.195690006,0.1803209931,0.1920949966,12099634
2020-05-17,0.1916919947,0.1916919947,0.194509998,0.1820069999,0.1821770072,8754209
2020-05-18,0.1919839978,0.1919839978,0.1921280026,0.1840880066,0.1916200072,8807066
2020-05-19,0.2165949941,0.2165949941,0.231141001,0.1882629991,0.1929419935,23881569
2020-05-20,0.2776800096,0.2776800096,0.2832840085,0.2156849951,0.2165119946,78367275
2020-05-21,0.2635200024,0.2635200024,0.325605005,0.2409590036,0.2775900066,135309467
